instance_id,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,voice_gender,mode,speechiness,tempo,musician_category,valence,music_genre
MSC_76714.0,"Piano Trio No. 1 in D Minor, Op. 49: I. Molto allegro e agitato",40.567,1.044229187,0.25856944,-1,0.120510326,0.720831102,Scale G,0.120677695,-22.127,Female,Minor,0.0381306,97.652,Solo,0.089646304,Classical
MSC_43135.0,Eight Miles High,61.21,0.22637589,0.396451937,234938.955,0.815370341,0.148297672,Scale A,0.549910038,-11.45,Female,Major,0.082906296,130.602,Solo,0.390719032,Rock
MSC_51749.0,Res Freq - CDM001,51.632,0.257786802,0.670268495,203172.463,0.444339679,0.763921226,Scale A Sharp,0.128918675,-13.526,Male,Minor,0.045062397,85.006,Band,0.527055271,Jazz
MSC_65190.0,To Be Alone With You,64.172,0.997282272,0.55683004,184376.215,0.177223225,0.825026242,Scale C,0.125777034,-19.713,Male,Minor,0.052365319,142.116,Band,0.385973928,Rock
MSC_63162.0,"Etude-fantasie in E-Flat Major, Op. 4, ""Les Vagues""",34.13,1.082897135,0.273634368,177894.081,0.130882101,0.970420882,Scale G,0.159105111,-27.383,Female,Minor,0.041911629,66.695,Solo,0.043563886,Classical
MSC_49932.0,Russian Rag,0,1.076936148,0.205460667,244858.001,0.142977835,0.676291911,Scale A,0.116381148,-21.288,Male,Minor,0.052686641,83.659,Band,0.076053304,Classical
MSC_59404.0,Hardwired,62.961,1.22E-05,0.13713037,204605.639,1.043246365,0.004517481,Scale B,0.245938476,-3.365,NA,Major,0.066125857,185.364,Duet,0.552001258,Rock
MSC_51224.0,"Missa ""Ecce ancilla Domini / Beata es Maria"": I. Kyrie",27.365,1.064704989,0.15068702,330212.095,0.185747368,0.000307254,Scale D,0.095170874,-23.468,Female,Major,0.039965587,80.218,Band,0.120331424,Classical
MSC_79744.0,"Missa Tempore Quadragesimae, MH 553: Agnus Dei",34.623,1.038152232,,219525.761,0.090772737,0.069841146,Scale F Sharp,0.116269337,-20.562,Male,Minor,0.049467199,141.046,Band,0.042268975,Classical
MSC_55809.0,Bulletproof,69.157,0.016261016,0.626564475,139887.789,0.939405013,0.198561274,Scale B,0.14755103,-4.419,Female,Minor,0.179486271,79.975,Solo,0.528547664,Rap
MSC_86410.0,Evil,68.471,0.001379131,0.533169946,234682.208,0.792188116,0.700186518,Scale F,0.076824089,-4.377,Male,Major,0.043088587,129.078,NA,0.648200435,Rock
MSC_47761.0,O Magnum Mysterium,30.542,1.067200543,,232195.408,0.065172552,0.011293046,Scale F,0.114631839,-26.542,Both,Minor,0.047953234,78.44,Duet,0.04149023,Classical
MSC_60093.0,Brown Bag (feat. Wiz Khalifa),52.868,0.076527096,0.829318651,263631.337,0.790203338,0,Scale C,0.07643624,-7.828,Male,Minor,0.045221171,94.016,Band,0.408515504,Rap
MSC_82027.0,AA,57.509,0.027810709,0.78275688,227565.196,-1,0,Scale D Sharp,0.361662087,-11.399,Both,Minor,0.049945513,96.002,Duet,0.539757106,Rap
MSC_23326.0,Lover Come Back To Me,37.366,0.853281315,0.693768127,241601.247,-1,0.017095295,Scale A Sharp,0.109984735,-19.421,Both,?,0.060494324,117.248,Duet,0.78959067,Jazz
MSC_41568.0,"Symphony No. 6 in B Minor, Op. 74 ""Pathétique"": I. Adagio - Allegro non troppo",34.34,0.90375763,0.190670416,-1,0.098298772,0.942459391,Scale D,0.121278415,-1,Male,Major,0.04862638,106.135,Band,,Classical
MSC_60477.0,Groovin' - Single Version; Mono,59.009,0.645620171,0.647675638,163733.464,0.487510948,0,Scale F,0.086910806,-9.381,Male,Minor,0.031878793,106.825,Solo,0.714375001,Rock
MSC_86734.0,Misty Head / Sunny Street,48.432,0.14072579,0.824285214,319346.469,0.721043545,0.009089891,Scale C Sharp,0.44997414,-7.58,Female,?,0.244755077,99.956,Band,0.524211489,Jazz
MSC_59831.0,Brother Ryan,44.439,0.006331911,0.564677384,261688.16,0.829188357,0,Scale A,0.174895989,-5.056,Female,?,0.031687244,82.006,Solo,0.656187704,Country
MSC_65191.0,"Piano Sonata No. 3 in B Minor, Op. 58: III. Largo",32.049,1.089208402,0.327813888,521899.079,0.004611722,0.975755848,Scale B,0.113179769,-36.625,Female,Major,0.045813394,75.347,Solo,,Classical
MSC_84469.0,"Silent Woods, Op.68/5 - version for Cello and Piano: Silent Woods",28.083,1.038436332,0.179229444,330721.326,0.030610715,0.981798963,Scale F Sharp,0.110258078,-30.542,Both,Major,0.04264838,91.62,Duet,0.056162727,Classical
MSC_76278.0,Stay Around,63.066,0.00146714,0.687669627,243263.265,0.968944583,5.06E-05,Scale B,0.076178816,-5.407,Male,Minor,0.125454277,?,Band,0.423357105,Rap
MSC_40890.0,Why,38.66,0.007793452,0.590050518,305353.27,0.975745689,0.683057655,Scale E,0.3109316,-6.87,Female,Minor,0.035730526,110.174,Band,,Classical
MSC_87442.0,"Pange lingua, WAB 33",40.014,1.088686799,0.161542963,312003.64,0.023861964,0.008404782,Scale A,0.074316685,-32.306,Both,?,0.049059008,79.394,Duet,0.0376185,Classical
MSC_56926.0,Blue Sky,63,0.516033627,0.537322666,331244.676,0.592678228,0.001267253,Scale A,0.318111481,-12.446,Female,Major,0.029405256,95.264,Band,0.934411593,Rock
MSC_75583.0,Go Gina,69.941,0.839567071,0.652368606,170870.39,0.64697655,0,Scale A,0.429009539,-7.199,Both,Major,0.124531903,?,Duet,0.509001923,Rap
MSC_86585.0,1 Thing,64.995,0.12463874,0.679879288,257831.434,1.019251138,3.98E-05,Scale A Sharp,0.044742124,-4.938,Male,Minor,0.360817025,125.085,Solo,,Hip-Hop
MSC_21799.0,Hung Up,75.44,0.004096226,0.70268414,355632.415,0.697796803,0.176417408,Scale A,0.072445531,-8.363,Male,Minor,0.049230548,125.02,Band,0.435388373,Rock
MSC_72012.0,THat Part,73.968,0.091745142,1.017106292,339550.504,0.568784619,0,Scale F Sharp,0.144296455,-8.088,Male,Minor,0.096491332,112.96,Solo,0.361387572,Rap
MSC_64202.0,1952 Vincent Black Lightning,62.082,0.403579189,0.532104135,303429.192,0.224558665,5.55E-06,Scale A Sharp,0.112179682,-21.47,Male,Major,0.040521257,120.63,Band,0.3859865,Country
MSC_81320.0,Dr. Stein,53.046,0.001565673,0.458319122,320037.907,0.938806514,0,Scale E,0.265271367,-8.378,Male,Minor,0.072759791,148.987,NA,0.601885664,Classical
MSC_88931.0,7th Born Son,37.886,0.000369079,0.525908189,208072.805,0.988413771,0.059629243,Scale D,0.367114276,-6.831,Female,Minor,0.056739746,135.067,Band,0.661907886,Classical
MSC_80775.0,Undefeated,59.845,0.001451339,0.724673833,229284.485,1.046774058,0,Scale E,0.945460336,-2,Female,Major,0.081314028,133.963,Solo,0.818048502,Rock
MSC_28778.0,Just a Phase,58.466,0.695370762,0.780152142,197497.085,0.52537547,0,Scale E,0.100018802,-5.837,Female,Major,0.035041237,136.093,Solo,0.56588764,Rock
MSC_69517.0,Over The Line,21.56,0.045068578,0.613190696,438108.06,1.03043407,0.941165891,Scale G,0.11851265,-7.378,Male,Major,0.060444513,101.992,Solo,0.079883146,Electronic
MSC_71609.0,No Roots,66.884,0.278940848,0.948559406,254898.602,0.697309371,0.006711478,Scale G,0.075352053,-1,Both,?,0.112440672,115.958,Duet,0.874954554,Rock
MSC_22807.0,I Got The Boy,67.325,0.278990607,0.677318709,219969.762,0.606472171,0,Scale C,0.136007212,-6.446,Male,Major,0.029229375,149.987,Band,0.394005233,Rock
MSC_83323.0,New Divide,76.196,0.000256119,0.533621558,292647.081,-1,0,Scale F,0.108006503,-3.591,Female,Minor,0.039139163,117.971,Solo,0.407560083,Rap
MSC_23902.0,rockstar,61.138,0.153210098,0.63754821,231722.954,0.550191347,0.000955768,Scale F,0.144659255,-6.618,Both,?,0.086403259,?,Duet,0.144846136,Rap
MSC_88592.0,"La clemenza di Tito, K. 621, Act II: Se all'impero, amici Dei",,1.029462172,0.311696312,340418.373,0.238650121,0.001169921,Scale A Sharp,0.745938883,-24.722,Both,Major,0.076752212,120.213,Duet,0.19177268,Classical
MSC_56388.0,1995,52.54,0.110601602,0.863062856,174088.177,0.526688003,7.40E-06,Scale F Sharp,0.212067088,-9.02,Female,Major,0.17956182,90.188,Band,0.616038593,Jazz
MSC_63639.0,How Vacantly You Stare at Me,34.435,1.049633735,0.343989223,258872.162,0.055484171,1.015416191,Scale A,0.129674059,-1,Female,Minor,0.047879702,68.794,Band,0.050340484,Classical
MSC_90605.0,With That (feat. Duke),64.348,0.070814399,0.81600804,219214.046,0.64694195,0,Scale A,0.096105459,-7.163,Both,Minor,0.136911077,123.997,Duet,0.167156037,Rap
MSC_38885.0,We come together (Fishy beat radio edit) (feat. Sakhile Moleshe),43.166,0.035326884,0.877788117,231425.331,0.90494265,0,Scale F,0.119416503,-7.39,Both,Minor,0.126880345,124.931,Duet,0.993488309,Jazz
MSC_62217.0,Beef (feat. Meek Mill),64.217,0.249664027,0.817144895,253222.067,0.804013519,0,Scale D,0.352380939,-5.135,Female,Major,0.296938624,95.025,Solo,0.52600662,Rap
MSC_27428.0,You Go To My Head,36.134,0.951902096,0.300027621,438173.303,-1,0.000271979,Scale G,0.091318482,-1,Female,Major,0.034987542,99.487,Solo,0.206618482,Jazz
MSC_34291.0,Quicker (feat. Offset),59.009,0.061180039,0.966118726,311323.743,0.573303534,0,Scale G Sharp,0.332552429,-7.691,Both,Minor,0.325664778,130.129,Duet,,Rap
MSC_68687.0,Ojos Chinos,57.029,0.718570474,0.833543845,275422.959,0.704185218,1.54E-05,Scale F,0.153983837,-8.843,Female,Minor,0.049900318,93.876,Solo,1.061041014,Jazz
MSC_43228.0,"Bach, CPE: Flute Concerto in A Minor, Wq 166, H. 430: I. Allegro assai",32.927,1.027748592,0.597811184,545005.179,0.247090105,0.967780968,Scale A,0.063845739,-22.204,Female,Minor,0.047996115,86.558,Band,0.622263564,Classical
MSC_73399.0,INDIGO GIRL,54.556,0.212090443,0.681305218,228676.789,0.60188118,0.002567309,Scale F Sharp,0.250032142,-11.353,Both,Minor,0.040915858,?,Duet,0.391920748,Hip-Hop
MSC_40194.0,I Ain't Got Time!,71.186,0.057845372,0.59374598,222212.483,0.773270104,3.81E-05,Scale C Sharp,0.156802885,-7.681,Both,Major,0.425246026,108.822,Duet,,Rap
MSC_57129.0,"Intermezzo in A Major, Op. 118, No. 2",0,1.090472061,0.367902417,379611.978,0.028493202,1.003432463,Scale A,0.090412778,-23.671,Both,Major,0.048675921,70.271,NA,0.057010926,Classical
MSC_28078.0,I Was Made For Lovin' You,82.636,0.25744844,0.827558421,293177.87,-1,7.82E-05,Scale E,0.082550738,-1,Female,Major,0.043293419,128.388,Solo,0.947864158,Rock
MSC_79070.0,I'm New Here,45.936,0.039339851,0.454179115,219945.466,0.564869998,0.152348944,Scale D,0.099764638,-11.607,Female,Major,0.272591907,141.963,NA,0.402437964,Jazz
MSC_22241.0,Brand New Man,68.062,0.096960636,0.695095794,190796.295,0.802231939,1.33E-06,Scale G,0.107545645,-4.751,Male,Major,0.048892298,127.513,Band,,Rock
MSC_66011.0,Memphis Underground,46.165,0.67101213,0.821278354,453896.697,0.437191186,0.920243054,Scale F,0.090582521,-18.57,Female,Major,0.034577976,113.08,NA,1.030922015,Jazz
MSC_66919.0,Cavalleria rusticana: Symphonic Intermezzo,30.505,0.697318145,0.084535938,234788.227,0.063385478,0.925328045,Scale F,0.47351216,-1,Male,Major,0.039965468,81.848,Solo,0.058041741,Classical
MSC_49719.0,My Kinda Lover - Remastered,55.47,0.505258108,0.567695899,232588.326,0.505494605,,Scale A,0.037439204,-7.235,Male,Minor,0.038067,95.105,Band,0.856468518,Rock
MSC_83084.0,"14 Romances, Op. 34: No. 14 Vocalise - Live",39.016,1.076604431,0.435869653,370850.386,0.044127955,0.964321501,Scale C Sharp,0.204226054,-24.108,Female,Minor,0.037608156,?,Band,0.105121331,Classical
MSC_32972.0,Down By The Water,63.659,0.001514081,0.676915292,205587.407,0.682761888,0.208641233,Scale A,0.369950812,-13.476,Female,Major,0.044078472,125.154,Solo,0.339222262,Rock
MSC_45212.0,Rosa Parks,68.306,0.11341976,0.843712605,,-1,0,Scale F Sharp,0.822411719,-7.822,Both,Minor,0.298392788,103.888,Duet,0.263769246,Rap
MSC_50419.0,nihilist blues (feat. Grimes),77.599,0.002001873,0.658251836,351784.023,0.87275265,0.000962676,Scale E,0.325727629,-6.15,Male,,0.101545902,133.962,Band,0.20696377,Rock
MSC_57224.0,"Ave, verum Corpus: Ave, verum Corpus - Live",28.335,1.039618664,0.077523023,195672.744,0.028430533,0.023487418,Scale D,0.072492537,-31.151,Female,Major,0.05018982,73.436,NA,0.036697312,Classical
MSC_80500.0,anxiety (with FRND),74.486,0.03148179,0.710092325,204000.812,0.782490277,0,Scale C,0.166756729,-6.237,Both,Major,0.040933078,97.981,Duet,0.651880547,Rap
MSC_42466.0,Whiplash,35.282,0.006243622,0.619956288,196945.94,1.032669516,1.22E-05,Scale F,0.071541299,0.963,Female,Minor,0.353796493,74.986,Band,0.671372468,Electronic
MSC_89692.0,The Time (Dirty Bit),71.353,0.07209299,0.888956514,336329.702,0.892824449,2.95E-06,Scale F Sharp,0.654195784,-8.445,Male,Minor,0.071821123,127.979,Band,0.463692463,Rap
MSC_56524.0,The Girl From Ipanema,47.293,0.75940325,0.512986858,190829.132,0.41738096,0,Scale G,0.473883383,-11.357,Both,Major,0.048471685,118.989,Duet,0.505022141,Jazz
MSC_64948.0,Old niggas,63.624,0.770547365,0.84686697,-1,0.651829796,0,Scale D,0.099837251,-1,Male,Major,0.752587759,91.894,Solo,0.643371656,Rap
MSC_56192.0,Painkiller,73.398,0.000226791,0.395638423,-1,1.007290006,0,Scale A,0.040062223,-4.326,Male,Major,0.070202998,178.018,Solo,0.481255295,Rock
MSC_60878.0,Trapstar,69.205,0.278410382,,156791.682,0.701276581,0,Scale G,0.122876175,-6.255,Female,Major,0.043036765,159.926,Solo,0.186102189,Rap
MSC_37645.0,Ghostmother,45.888,0.095353996,0.67385808,375546.621,0.84400776,0.439182892,Scale A,0.115700192,-1,Male,Minor,0.05730415,108.974,Solo,0.04227675,Electronic
MSC_66010.0,Punches,59.393,0.013030195,0.564815228,201082.878,0.780231318,0,Scale A,0.181316706,-6.532,Both,Major,0.087764121,150.134,Duet,0.404505242,Rock
MSC_68756.0,Broken Wings,68.027,0.140781398,0.302838244,371623.11,0.54324151,5.01E-05,Scale C Sharp,0.11825463,-15.246,Male,Minor,0.038331406,99.162,Band,0.47499628,Rock
MSC_60691.0,Mr. Goodtime,41.745,0.37399814,0.763362864,254417.001,0.932335491,0,Scale B,0.145054435,-7.995,Female,Minor,0.05291629,141.958,Solo,1.044372327,Country
MSC_20675.0,Marajo,1.079,0.979913526,0.740696531,-1,0.15447862,0.991747313,Scale F,0.094574004,-18.795,Male,Major,0.055361326,138.754,Solo,0.351870206,Jazz
MSC_73210.0,"Rusalka, Op. 114, B. 203, Act I: Ustante v lovu, na hrad vrafte se (Live)",0,1.04171329,0.132697631,-1,0.020214075,0.084004542,Scale A Sharp,0.113796282,-25.844,NA,Major,0.043011646,83.559,Band,0.051353857,Classical
MSC_35838.0,Nara,53.738,0.449410948,0.544560116,316554.035,0.556771526,0.621524559,Scale B,0.132719816,-8.436,Female,Minor,0.044688453,146.968,Band,0.102072338,Rock
MSC_65163.0,Enemy,53.292,0.97595544,0.714269097,219554.058,-1,4.10E-06,Scale C Sharp,0.100466275,-9.131,Female,Major,0.029477753,120.086,Solo,0.165866724,Country
MSC_57056.0,No More Pain,58.63,0.022204435,0.762293448,399924.147,0.984892165,0.067842344,Scale A,0.33380637,-6.557,Both,Major,0.095587771,77.012,Duet,,Rap
MSC_51020.0,JAPAN,86.166,0.130607562,0.771621329,156148.728,0.735584989,0,Scale F Sharp,0.363773191,-8.514,Female,Major,0.466957516,175.985,Solo,0.892711122,Rap
MSC_24214.0,Crawshay,51.138,0.116859791,0.930247446,278822.929,0.655771953,0.313330462,Scale C Sharp,0.086853104,-10.571,Both,Major,0.043536844,119.234,Duet,0.69467367,Jazz
MSC_53791.0,"Suite in C Major, K. 399: III. Courante",47.519,1.06604803,0.34968276,206761.402,0.019855142,0.936175396,Scale A Sharp,0.13668286,-37.422,Male,Major,0.04597257,63.397,Band,0.408157549,Classical
MSC_88222.0,Maintain,65.767,0.354128696,0.957644802,235110.512,0.667881835,0,Scale D,0.411711654,-5.798,NA,Major,0.120680816,133.027,Solo,0.229673347,Rap
MSC_51338.0,The Revisit (feat. Bob James),33.097,0.784083279,0.667046612,-1,0.546712155,0.893915465,Scale D,0.330021922,-1,Male,?,0.026939193,89.992,Solo,0.515749083,Jazz
MSC_62734.0,Growing Pains III,59.429,0.520945182,0.547506592,259853.484,0.786939839,0,Scale E,0.537257333,-9.278,Female,Minor,0.410613252,?,Solo,0.754642329,Rap
MSC_91655.0,Rodeo,54.059,0.056955343,0.740868355,252054.916,0.598480982,0,Scale C Sharp,0.072628817,-8.44,Both,Major,0.164679592,157.137,Duet,0.726968268,Rap
MSC_32447.0,Babe I'm Gonna Leave You - 2014 Remaster,55.936,0.401404319,0.443163592,441503.786,0.493339693,8.98E-05,Scale E,0.149962945,-12.684,Male,Minor,0.035955772,136.093,Band,0.171864176,Rock
MSC_66499.0,Thingamajig,62.436,0.917223346,0.335022347,268228.474,0.246265107,0.000413224,Scale C,0.118892493,-13.115,Both,Major,0.04314398,206.727,Duet,0.078947343,Rock
MSC_40226.0,"String Quartet No. 6 in B-Flat Major, Op. 18: III. Scherzo",48.428,0.986443836,0.497018853,223569.464,0.158505007,0.876219407,Scale A Sharp,0.174933035,-21.369,Both,Major,0.07569472,173.619,Duet,0.74765742,Classical
MSC_61484.0,Please Chill,56.753,0.48923922,0.836676748,133774.827,0.473222054,0.959552311,Scale G Sharp,0.117659381,-10.339,Female,Minor,0.051721479,?,Solo,0.949994526,Jazz
MSC_81496.0,Hands of Time,59.164,0.493849434,0.814916765,278642.317,0.49290525,0.764887569,Scale A Sharp,0.110325972,-8.262,Both,Major,0.035346643,91.193,Duet,0.430487525,Electronic
MSC_45251.0,Him & I (with Halsey),86.341,0.058682307,0.643123601,293587.648,0.797316583,0,Scale D,0.328862727,-6.84,Both,Major,0.095107565,?,NA,0.204963796,Rap
MSC_79123.0,"Mazurkas, Op. 56: No. 2 in C Major",33.762,1.079289931,0.412996322,94775.322,0.082597638,0.96866638,Scale C,0.115888517,-23.492,Both,Major,0.037697805,88.666,Duet,0.45567469,Classical
MSC_45917.0,Try,66.123,0.976319217,0.799932885,256231.653,0.21693186,0.33731978,Scale E,0.121316475,-24.481,Both,Minor,0.165753531,83.864,Duet,0.463722963,Jazz
MSC_42550.0,Drinks On Us,63.639,0.38655818,0.850030913,340582.436,0.676928851,9.54E-05,Scale A Sharp,0.106542972,-7.161,Both,Minor,0.297958509,128.982,Duet,0.514756644,Rap
MSC_90567.0,Cold,73.796,6.51E-05,,207146.623,0.885082065,0,Scale D,0.289437377,-5.887,Female,Minor,0.04033327,147.974,NA,0.651530377,Rock
MSC_91173.0,Bottom of a Bottle,72.491,0.002592027,0.567079289,237223.714,0.895156934,1.27E-06,Scale F Sharp,0.089626531,-5.521,Female,Major,0.041560963,106.055,NA,,Rock
MSC_21048.0,Dignity,39.05,0.156796072,0.80203638,204858.363,0.211996579,0.946671334,Scale B,0.130841804,-16.8,Both,Major,0.070566172,145.883,Duet,0.492564785,Jazz
MSC_27758.0,Boredom,81.106,0.846057807,0.594092718,350852.62,0.633476293,0.000555301,Scale G Sharp,0.344884514,-10.247,Both,Major,0.162805045,79.938,Duet,0.258713721,Rap
MSC_62613.0,Anyway (feat. 2 Chainz & Gucci Mane),70.836,0.059406395,0.93387465,243876.58,0.592725463,0,Scale D,0.302597697,-6.482,Male,Major,0.403941426,140.098,Solo,0.253580901,Rap
MSC_56154.0,Gnossiennes: n° 4,35.088,1.084764342,0.222686373,166977.817,0.028019389,0.977874226,Scale A,0.088809122,-33.221,Male,Minor,0.052444555,80.258,Band,0.041822919,Classical
MSC_73278.0,Love Stinks,53.475,0.003282923,0.710013578,240147.105,0.477982913,2.12E-05,Scale C,0.578894327,-8.062,Both,Major,0.030795137,89.641,Duet,0.73824182,Rock
MSC_89376.0,"Connection (feat. Fabolous, Davo & Paloma Ford)",57.345,0.057431553,0.731868162,-1,0.672537601,0,Scale G,0.212818599,-5.196,Male,Major,0.11293299,150.017,NA,0.23287036,Rap
MSC_89421.0,"Keyboard Concerto No. 5 in F Minor, BWV 1056: II. Largo",,1.005325657,0.572698489,189698.448,0.044637814,0.983465634,Scale G Sharp,0.11855217,-27.255,Male,Major,0.042491909,59.173,Band,0.172766727,Classical
MSC_30126.0,Brother Hiroshi,40.466,0.74053857,0.623728011,416565.907,0.511910411,0.635731381,Scale E,0.212658825,-12.418,Both,Minor,0.035965898,?,Duet,0.395383268,Jazz
MSC_65849.0,Nobody's Fool,64.343,0.071231332,0.407957883,306752.299,0.482535722,0.001788972,Scale A,0.280834833,-14.422,Both,Minor,0.030491989,67.233,Duet,,Rock
MSC_47617.0,'85,36.605,0.003975849,0.284771389,307644.754,0.949076775,0.025419128,Scale E,0.40552414,-4.066,Male,Minor,0.062448715,?,Solo,0.199539582,Classical
MSC_81850.0,Ball (feat. Lil Wayne),55.434,0.207534825,,223978.119,0.966021642,1.02E-05,Scale C Sharp,0.10409067,-5.026,Both,Major,0.090455523,?,Duet,0.559171599,Hip-Hop
MSC_51412.0,Time Stands Still (At the Iron Hill) - Remastered 2007,40.606,0.010520851,0.510988645,-1,1.047200395,0.001802779,Scale F,0.166656021,-4.662,Female,Minor,0.089533115,101.25,Solo,,Classical
MSC_39901.0,Show Up,60.74,0.096054203,0.980414163,166611.311,0.599412274,0,Scale C Sharp,0.11137475,-7.881,Both,Minor,0.588813874,100.943,Duet,0.162682828,Rap
MSC_70529.0,Thank You,,0.102563663,0.479524252,205605.5,0.8675366,0.001559409,Scale F,0.169441787,-6.2,Male,Major,0.379970387,132.72,NA,0.520283025,Rap
MSC_22707.0,Wet Sand,69.725,0.034235782,0.337031677,333273.653,0.802639974,2.45E-06,Scale E,0.15556478,-4.228,Male,Minor,0.030390494,176.748,Solo,0.540756847,Rock
MSC_72859.0,Here I Go Again,64.1,0.409461898,0.236234201,325667.243,0.731797929,0.003345311,Scale E,0.320337079,-13.965,Both,Minor,0.102187668,174.442,Duet,0.378074498,Rock
MSC_72951.0,Underneath It All,,0.25984709,0.797677654,332013.163,0.773071381,1.59E-06,Scale E,0.412538925,-5.346,Both,Major,0.088008691,138.136,Duet,0.955345133,Rock
MSC_88858.0,Tattoo,71.461,0.469109536,0.598956604,251596.293,0.831864372,0,Scale D,0.11015988,-5.322,Male,Major,0.042733267,?,Solo,,Rock
MSC_30993.0,Party Monster,77.906,0.204040491,0.612839836,264890.181,0.691330296,2.51E-05,Scale C Sharp,0.272065505,-8.847,Both,Major,0.110335045,77.519,Duet,0.23834284,Rap
